Sample Number,Environment,Nurtitional State,2-Oxoisocaproate,3-Hydroxybutyrate,3-Methyl-2-oxovalerate,Acetate,Acetone,Alanine,Allantoin,Arginine,Asparagine,Aspartate,Betaine,Carnitine,Choline,Creatine,Creatine phosphate,Creatinine,Cysteine,Dimethyl sulfone,Dimethylamine,Formate,Fructose,Glucose,Glutamate,Glutamine,Glycerol,Glycine,Hippurate,Histidine,Inosine,Isoleucine,Lactate,Leucine,Lysine,Malonate,Methionine,O-Acetylcarnitine,Phenylalanine,Proline,Propionate,Pyruvate,Sarcosine,Serine,Succinate,Threonine,Thymine,Trimethylamine N-oxide,Tryptophan,Tyrosine,Urea,Valine
1713,Mtn,Early_SM,0.013741824,-0.257976979,-0.077280069,-0.379080046,0.686715934,-0.232509947,-0.121659492,-0.29756417,0.003969392,-0.138288867,-0.266295171,0.898779735,-1.167342236,0.282646311,1.241855671,-1.048723592,-0.265333405,0.566432375,-0.556798505,-1.037815536,0.00764699,1.044626136,-0.72564918,-0.785890389,1.09158882,-2.250079657,-0.075924294,0.009316959,0.696437729,-1.709953442,0.16091125,-0.629490562,-0.282341102,-0.157024125,0.224013359,0.268631034,-1.480348766,-1.377030978,-0.225947712,1.121655117,-1.391046024,-0.620973558,-1.669889579,0.030099603,-1.577000802,-1.172953391,0.030330054,-1.22092667,-0.219595224,-1.078366631
1714,Mtn,Early_SM,1.337924327,-1.31577753,0.662037207,-1.103521932,-0.8625155,3.43719071,2.456500597,-0.68472758,-1.128285695,2.987076775,0.0464607,1.043639237,0.137707976,0.712633802,1.023375305,0.841428637,-0.891951622,0.13315678,0.027160507,-0.885521696,-0.7366217,-0.43994588,1.314558062,-0.769824314,1.104268544,2.499196024,-0.343130159,-0.960447838,-4.143373274,1.979943739,0.371842037,2.418980021,1.549155662,0.100067457,2.125429352,0.503645048,2.485766751,1.434935074,-0.949309217,0.929771056,-1.252150163,-0.231628283,-0.577549101,-1.993622364,-0.53282245,-0.470943108,1.948854291,2.255176593,0.516454971,2.283531373
1715,Mtn,Early_SM,0.592794762,1.009756542,1.158720382,0.017072278,1.136031118,1.157244073,1.208550073,-1.014892267,0.479796966,-1.141432848,-0.050344271,0.543740768,0.770497376,-0.42187967,1.41073392,-1.067956173,-0.959694912,-0.246231689,-0.370788815,-1.091195846,0.577373545,0.275335812,0.072563761,-0.813366547,1.251829437,0.261339331,-0.108774668,-0.167232671,0.570957901,-0.19887714,0.064440926,0.22199148,-1.332973383,-0.885545153,0.823563533,0.319723826,-0.363190102,-0.499600503,-1.062051725,0.074871689,-0.212733605,-0.160811151,-2.762230056,-1.439361349,-1.50455711,-1.153054309,0.01615909,-1.390533871,-1.869356848,0.269453033
1716,Mtn,Early_SM,-0.203287867,-2.061048672,-0.309828104,-0.716947764,1.088466787,1.089064225,0.712047442,-1.101575104,0.234872105,0.6313519,-1.129933953,0.4919969,1.185333752,-1.028778171,-0.97426113,-0.436263103,-0.540699192,-0.169952413,-1.142607152,-1.24071824,-0.467238012,0.342238866,1.193910556,-0.895432678,-0.197518072,0.389694625,-1.131689566,0.009316959,0.332196942,0.491817098,0.169117612,1.533443922,0.669203531,-0.090411805,0.785027365,0.456727917,0.336234702,-0.106728768,-0.383145492,-0.370383114,-0.098027255,-0.785853976,-1.86963939,-3.093696832,-1.179673438,-1.67082986,0.086517549,-0.001830029,-1.402506139,0.716054327
1717,Mtn,Early_SM,1.59364614,0.785626223,1.10303596,0.097689693,0.452734913,0.728527155,0.780690759,0.18430396,0.080097361,-0.916556769,-0.082575234,-0.014888234,0.251057639,0.776899488,2.518923811,-0.931444716,0.164725591,-0.192997317,-1.42252134,-0.68373449,-0.584689607,-0.776118394,-0.497830765,-1.028533954,0.188440954,0.196286141,1.661726543,-0.857159777,0.42156145,0.496507449,-0.403871996,1.784165806,0.329835062,-4.161437242,1.192548432,0.567678733,1.785580006,0.169674707,-0.362786526,0.371234453,-0.212733605,-0.414352647,-0.957599809,-0.047598195,-1.240238778,-0.335800328,1.135765523,0.718947992,-0.733276258,0.527546267
1725,Mtn,Early_SM,1.682226518,0.144625029,1.670958846,0.336972053,0.918170669,0.303637871,0.081797332,-1.1262141,-1.511340281,-0.796953739,0.190405127,-0.553521719,-0.890701936,-1.250184645,0.637700076,-1.072785187,-0.365920366,0.907536037,-0.834477547,1.093079812,-0.599338584,0.809304225,-0.852376559,-1.16095774,0.566954216,-1.559999421,0.171895821,-0.982209405,0.193265466,1.30482972,-0.383817391,0.723851583,0.500892001,0.307873441,1.261395537,-0.962569519,-0.074008952,-0.191576059,1.386046629,0.541431402,-0.674402456,-0.590926179,-2.200140951,0.473676665,-0.410992979,1.465171717,0.559587147,0.341131705,-0.200580552,0.908267755
1726,Mtn,Early_SM,0.405662712,-2.564962811,0.291180975,-1.150108751,0.876008502,0.950570178,0.094246495,-0.070838589,0.111934841,-0.370662012,-1.858026239,-0.506290829,-1.063528981,-2.958191683,-0.512372465,-0.189969186,-1.933112316,-0.897239056,-0.888048146,-1.844878004,-1.423434116,0.079489049,-0.005882164,-0.865198493,0.167154826,0.225852448,-0.264776736,-1.397394081,0.000869072,0.140839476,-0.595908069,0.240552684,0.493661632,-1.833577303,0.428727049,-0.926509814,0.180298814,-1.141856938,0.848562765,0.315575351,-0.762321121,-0.667743687,-1.303296803,-0.920112471,-0.755631678,-1.401283719,0.408024821,-0.703254814,0.444437445,0.77057574
1727,Mtn,Early_SM,0.758355445,0.832235007,0.654420226,0.128968884,-0.653752457,1.341531794,0.48678325,-0.54298336,-1.109858357,-0.655399873,0.13352803,-0.287212272,-0.988139342,1.020608428,0.74284319,-0.386737104,-0.526712463,0.649848644,1.006728294,0.287672049,-2.945967753,0.214440962,-0.214138405,-1.096045453,-2.676506633,0.422224231,-0.251091402,-1.7142604,-0.664427656,1.060375235,-3.383530092,0.593928762,0.299023776,-1.587741944,1.822409543,-0.461272431,1.267894374,-1.437920998,0.196543226,-0.114214243,0.773888677,-0.590926179,-1.273839605,-1.439361349,-0.755631678,0.928115617,1.037986878,0.316266918,-0.575981021,1.719990539
1728,Mtn,Early_SM,0.592794762,0.292972037,0.631414968,-0.140122109,0.897195522,1.414374449,1.372427694,-0.771122357,0.40729481,0.172741274,0.757751682,-0.735998449,-0.796568137,0.589854303,2.206906805,-0.987121308,1.060804827,1.509146244,1.088252014,-0.245971648,-0.549112628,1.046191177,0.372490558,-0.818970844,-0.077088105,0.264409603,1.031745706,-1.251707524,-1.952503367,0.161619393,-0.184953165,0.063686108,0.493661632,-0.75651871,1.443731093,0.389301192,0.062738244,-0.561490578,0.038385869,-0.172897366,-0.070845026,-0.785853976,-0.735272044,-0.852718996,0.040057704,0.008929564,-0.113688832,-0.885244642,-0.156849477,-0.650426266
1729,Mtn,Early_SM,2.14076895,2.046081989,2.12099889,0.592689687,-3.539537402,0.944652721,-0.63769492,-1.303067628,-0.850493746,0.053138244,-0.788467876,1.750848278,-0.449029999,-0.878767818,1.532651182,-0.467185223,0.569569853,0.448395987,0.179217614,-0.789921836,-0.808609764,-0.732367907,-0.226608644,-1.080568992,-2.430041753,0.618781826,0.263284661,-1.307891342,-0.524009141,2.406534726,-3.308718685,2.424196503,0.821790568,-0.420132039,1.641883991,-0.461272431,2.389819127,-1.250472481,-0.362786526,-1.558316454,0.983165313,-0.750712916,-0.654438213,-1.383046234,-0.575285869,-0.394173811,1.24167893,0.534579931,-0.501536922,2.418837814
1730,Mtn,Early_SM,0.898152197,0.868503581,0.692252495,0.303915903,0.465722553,1.085626809,1.858147984,-0.227593801,0.840790545,-1.10798388,-0.284396212,0.553050506,0.282611173,0.869166572,0.102522351,0.89907835,-0.089088907,-0.147269012,-2.342765575,-1.260197309,-0.065704995,0.769102657,-0.201733286,-0.589074778,0.602829659,-0.252448284,-0.326089072,-1.336994781,0.10061321,0.496507449,0.663226902,1.759410782,1.128065614,-0.668020365,1.07459815,1.580590435,0.706527195,0.607936364,-0.244916286,-0.513621666,-0.477276057,-0.605840998,-0.596422551,0.746758015,-0.663258561,-2.014814055,1.24167893,0.66796298,-0.727516338,0.398997724
1731,Mtn,Early_SM,-0.536318725,4.054176621,-0.608442425,-0.241783643,-0.463899585,-1.084333895,0.69694446,-0.714952572,0.184479653,-0.274986767,-0.186947774,-0.305891666,-0.617365243,0.331223366,-0.019614667,0.587453217,-1.649142633,-0.686534366,-0.238934759,-1.279862784,-1.4733384,-0.298351451,-0.195554934,-1.136026562,-1.920906361,0.44424553,-1.360824137,-0.334910206,-0.868635318,1.341467047,0.574607623,0.968544075,0.139835801,-0.302332394,1.211557573,1.552072872,0.591387362,-2.154500575,-0.922116277,1.023415183,-0.125781783,-0.982015041,0.495917927,-1.096273659,-0.410992979,-0.680031546,0.196580654,-0.851522347,0.013500228,1.094839481
1732,Mtn,Early_SM,0.726147594,-0.665028201,0.430074039,-8.385569661,-1.917773818,1.460861455,1.571460045,-0.464566722,0.370128459,-0.182992265,0.657203715,1.248222247,0.420326064,-0.993465641,-1.774704504,-0.093174932,0.569569853,-0.234231312,-0.75598767,-0.041435701,0.365127116,2.359206201,0.481677059,-0.775145741,1.430335217,2.637596177,0.133728582,-0.877122782,0.853132666,-0.233654092,-0.994175959,0.610763974,1.37843183,-2.174552439,0.571926097,0.698874321,0.731647555,0.742975182,-0.53195957,-1.41023612,-0.591982407,-1.003838205,-2.487464079,-0.161924186,-1.009052767,-0.788889677,1.610861524,0.195961235,-1.384118253,0.824213938
1733,Mtn,Early_SM,-0.648875818,0.464884758,-1.47127542,0.90906902,0.755492493,-0.218533418,1.369759679,-1.159781063,0.425645367,-0.495903305,0.616795991,0.197541537,0.948877672,-0.050397676,-1.616565477,0.44840122,-0.778536628,-0.102942564,-1.807420192,-0.985786772,-0.656776534,0.738468613,-1.003524173,-0.901611779,0.263357973,-0.749064712,1.40828683,-1.1466209,0.546108657,0.454056409,0.290927656,0.699314021,0.188520055,-0.09631866,0.949372486,0.184308943,-0.089510892,0.560355676,-0.791579782,0.597782153,-1.722351674,-0.651918006,1.36420361,0.80620313,-2.183773235,0.635567898,-0.355470574,0.170157377,-1.448506927,0.145535891
1734,Mtn,Early_SM,0.487661491,-0.160224537,-0.004765183,-0.297337226,-0.675948401,1.309000495,1.441600718,-0.357210564,0.825603905,-0.978678759,0.268872769,-0.225801194,0.67681732,-0.151459706,-0.762979057,0.203027507,-1.773365385,2.122648018,-0.834477547,-1.381116091,0.375224825,1.303485376,-0.476900453,-0.68895346,1.447311564,-0.226181397,0.598641394,-1.026945419,0.925670578,0.638749273,1.246778377,1.788276018,0.828245388,-0.979872695,1.07459815,0.822625595,1.135123206,0.369513995,-1.592577047,1.929262657,-0.477276057,-0.822228305,0.579123337,0.553656473,-0.955510543,-0.289100981,0.420876496,0.21520351,-0.389389067,0.288272617
1735,Mtn,Early_SM,0.558261357,0.574252806,0.758803594,-0.059020319,0.542003583,1.19987439,1.682609544,-0.390453034,0.244813675,0.113687356,0.560074009,0.951927263,-1.302816965,0.540284417,-0.543679129,0.634915229,0.829873192,-0.086664301,-0.679629004,-0.713518002,0.95469104,1.272875911,-0.77238331,-1.01423796,1.529420851,0.123741014,-0.142153925,0.120026566,0.559687033,-0.096657691,0.53722951,0.87045721,0.457235794,-0.885545153,0.956535792,1.366423364,-0.231945343,-0.266509529,-0.44553363,-0.163051321,-0.405999704,-0.683814738,-0.820477345,0.393388204,-1.009052767,-1.472973903,0.522231107,-0.809772503,-1.193457617,0.427109896
1736,Mtn,Early_SM,0.222730345,0.649174748,0.199856775,0.412808835,1.16406045,-0.322094284,1.309753546,-0.338575775,0.609621633,1.299213388,0.629278352,0.400390835,0.036726625,1.092752301,-0.241170482,0.20912871,-0.554782051,0.69139511,-0.679629004,0.001378897,0.901259342,1.476348241,-0.348459713,-1.103891495,-0.245414149,1.081750737,2.219326629,-0.010163049,0.255999242,-0.790043916,0.603739187,0.669106998,0.427760735,-4.161437242,0.21373083,0.34981482,0.194741794,0.309022199,0.994974328,0.545485334,-0.04421197,-0.4396359,-0.957599809,0.636016373,0.524664804,0.362521156,0.621082877,0.310026053,1.544263622,0.072904632
1737,Mtn,Early_SM,2.067882645,0.414394273,1.423801701,-0.304086621,-0.061408743,1.944502597,1.424624988,-0.485036823,-1.165609539,-0.767964752,0.126353683,-0.118430769,-1.595369522,-0.564644405,1.612096333,0.887166214,0.363634555,0.270135915,-0.012174,-0.837165903,-0.534850853,1.100036104,-0.428768488,-0.853401888,-0.501088292,1.314770476,0.191821106,-0.818197227,-0.015554455,1.381311448,0.012991506,2.206065515,0.291269326,-0.021684603,1.863997245,1.072435684,1.842101652,-0.174470206,0.087198395,1.237509149,-1.011797222,-1.469202942,0.467177054,-0.178824682,-1.009052767,-1.007841127,2.203386609,1.10462649,-0.041557914,1.991370722
1738,Mtn,Early_SM,-1.022318085,-0.165896021,-1.653265876,0.581337689,0.359497468,0.516732096,1.066154188,-0.516335538,0.592747573,0.48234829,-0.361860328,0.112261701,1.033946767,0.388098909,2.012233371,-0.660311607,-1.255566165,0.531670193,0.160654039,-1.897573876,0.482205365,-0.217283621,-0.504848717,-0.748868118,-0.200659292,2.139362147,0.788829034,-1.172047824,-0.728324222,-0.68177821,-0.165458444,0.178326323,0.252181711,-0.50001983,1.134429502,0.656013168,-0.447577613,0.565137848,-1.309274891,-0.075608073,-0.274060541,-0.750712916,0.52414401,0.452387562,-1.50455711,-0.0766179,-0.055458085,-0.927808692,-1.761476749,-0.188610708
1739,Mtn,Early_SM,-1.056239176,-0.254089064,-0.174046456,-8.449260473,-1.917773818,-0.541989273,1.134970721,-0.620521076,0.398061866,-1.141432848,-0.357740716,0.305801364,-0.428687921,-5.159671361,-0.727295877,-4.920602568,-1.01201387,-2.226962831,0.460689471,-0.821296894,0.337929913,1.191429394,-1.409059525,-1.065371401,0.115941707,-0.082338393,0.041050779,-1.1466209,0.497969415,-0.628927577,-0.807534304,0.28351298,0.090316919,-0.696808821,-0.061866855,-1.382240826,-0.346534842,-0.330965978,-1.835927177,-1.341771948,-2.04027354,-0.401938582,-1.669889579,-0.408404839,-0.663258561,1.118624699,1.004855985,-1.111791227,0.086022593,0.360459675
1740,Mtn,Early_SM,-0.300909453,1.332704207,-1.339158023,0.207220208,0.777925832,-0.331633244,-0.209964979,0.106713216,0.787172667,-0.298549147,-0.012797546,0.410170763,-0.93899326,0.026757178,1.284401693,-0.546030141,-0.976986558,2.013231691,0.392918206,-0.837165903,0.023113177,0.633109339,-0.893406508,-0.901611779,-0.050480116,0.062754072,-0.262032433,-0.939071452,-0.218726431,0.328314624,-0.001476014,1.424268333,0.375444389,-0.677540856,0.800529693,0.08537984,-0.089510892,-0.134822938,-0.622406738,0.727276063,-0.591982407,-0.519410791,-1.912817822,0.296388982,-1.179673438,-0.868458239,-0.232754658,-0.671052804,0.295398429,1.107888532
1741,Mtn,Early_SM,0.272243434,0.288021945,-0.309828104,-0.384527456,1.078823105,-0.04828527,0.126162043,-1.322096123,0.341836155,-1.709017959,0.492728379,1.270089119,-0.290319309,0.658521613,1.914604981,-0.710765585,-0.976986558,-0.240219052,-1.113157968,-0.91840282,-0.293252666,0.482687308,-0.449277176,-0.713402808,1.192524679,-0.102558294,0.582280165,-1.073402466,0.073628647,-0.425474632,0.290161337,0.937841789,-0.02863939,-0.435694513,0.934969623,1.428053522,0.237744747,-0.307413724,-0.403719901,0.21941233,-0.405999704,-0.768134536,-0.735272044,-0.685580821,-1.434847804,-0.35721704,-0.026657289,-1.202525591,0.236574415,0.132448157
1742,Mtn,Early_SM,0.609876241,0.469579271,1.007086411,-0.322393393,-0.790594266,0.206382243,0.47681823,-1.341396463,-0.72372182,-0.251654269,-0.018404221,-0.678621062,0.002233248,1.553017166,1.716483201,0.299074973,-1.989254126,-0.169952413,-0.532863284,0.333239912,-2.945967753,-2.604119692,-0.679816729,-0.933205115,-1.868613798,1.039405012,0.549165201,-0.837521388,-4.143373274,1.838425514,-1.691659974,0.424286407,0.220526263,-0.302332394,1.595434301,0.096596124,0.445759407,-2.387749429,-0.576657251,-0.066019778,0.399356486,-0.785853976,0.597031645,-2.588214227,0.324785939,0.770347248,0.657531929,-1.165979994,1.0081562,0.93066987
1743,Mtn,Early_SM,-0.663325389,0.256499523,-0.831803915,-0.11947835,1.298849674,0.13411925,1.920091133,-1.341396463,-0.029480173,-0.947416064,0.798075449,-0.262491818,-0.617365243,0.340472584,-0.709737999,-0.225372173,-1.989254126,0.794727426,-0.75598767,-1.24071824,0.020679646,0.514901081,-0.140661156,-0.802268447,-0.354022017,0.503796448,0.996176789,-1.279472753,-0.11194202,-0.085489807,0.215551413,0.027956325,0.204567489,0.320539883,0.614681258,-1.192420069,-0.997434182,-0.168783559,-0.342638537,-0.085221534,-0.63254842,-1.309416206,0.437902264,-0.521624684,-0.708867728,-0.145588246,0.044451033,-0.385068051,0.468034649,-0.371787629
1744,Mtn,Early_SM,1.819518776,-0.279441933,2.241821957,-0.468995306,0.036166857,0.523265563,1.107347286,-0.42947382,-1.321572335,-0.116246664,-0.035277742,0.911131146,-0.914742616,0.620201232,-0.97426113,0.957884964,-1.578070264,0.340085914,1.368448129,0.063973373,-1.099688563,-0.375471059,-1.065002743,-0.914107466,0.269425869,0.587892488,-0.289640306,-0.939071452,-0.883630636,2.899130924,-1.164016667,1.792381792,2.549630244,-0.746360857,1.682299158,-0.294447552,0.512645502,-0.662433318,-0.362786526,-0.529888427,0.08143462,-0.636330313,-0.434185385,-1.137708466,0.187902779,0.044871985,1.210198087,0.439046389,-0.184293639,2.522388423
1751,Mtn,Severe_SM,-0.276127917,0.506899281,-0.14133126,0.643294558,-0.7671583,2.378538302,0.245519847,-0.586744297,-1.184511407,-0.251654269,0.299779041,0.239260542,-1.013042479,-0.206685528,0.78594182,0.345881922,-1.649142633,-0.702966783,-0.112986636,0.063973373,-1.564013968,-1.621217831,0.190829472,-1.195388785,-2.727598003,0.183768288,-0.026380225,-0.640268118,-1.656813291,0.902180527,-1.021603674,0.482644357,1.168465303,-0.533507646,1.454950984,-0.505051074,1.213134856,-0.456808844,-0.244916286,0.796025816,-0.212733605,-0.620973558,0.805238221,-1.908452949,-0.022561085,0.349125713,1.272914147,-0.452739791,-2.232818714,1.125747421
1752,Mtn,Severe_SM,-0.07525065,1.237198919,-1.030972723,0.721572705,0.843821214,0.223210978,0.950536258,-0.803367343,0.634692728,0.268035242,-0.194802928,0.819310301,1.033946767,0.778488033,2.05237736,-0.84550973,0.144734722,-0.474168996,-0.175255705,-0.568737979,0.382595268,-0.153171734,-1.429716829,-0.364826476,-0.01756068,-0.116098015,0.898230518,-0.780452459,-0.12126329,-0.376481852,0.883049267,1.970740278,1.063416246,-1.567677746,1.621370734,1.831867721,0.552220078,-0.313289532,-1.517788461,1.508946385,-0.305828136,-0.651918006,0.84377105,-0.310537295,-0.410992979,0.733175647,0.753137507,-0.591683977,-0.154853999,-0.318767022
1753,Mtn,Severe_SM,-0.577909282,-0.342682925,-1.376129031,0.023939454,0.332078814,-0.078198568,-1.83352619,-0.157018575,0.40729481,0.172741274,0.117365246,0.444143498,0.420326064,-1.103755911,-0.799446546,0.645353164,-0.302477283,0.367933432,-0.260485603,-0.394592517,0.41967311,0.371139914,0.387020114,-0.785890389,0.209599651,0.374816242,-0.986699357,-0.224481981,-0.065324771,-0.262912741,0.324325023,0.537266823,0.614182235,-0.038505052,0.589136329,0.862363715,0.308353838,-0.966795122,-1.12097331,2.027891021,-0.762321121,-0.231628283,0.260881108,-0.136848202,-0.575285869,-0.838408193,0.584298912,-1.419527533,-0.441474198,-0.407612316
1754,Mtn,Severe_SM,-1.039218486,0.905754093,-0.321517934,-0.526168216,-0.061408743,-0.29518111,-0.181368564,-0.897976043,-0.266488714,-0.767964752,1.025254097,1.229873255,0.948877672,1.837726607,0.90890206,0.354571133,-1.120838445,-1.512191994,-0.196322256,-0.356417554,-0.523953886,0.016303989,-0.302836842,-0.841768001,0.346556289,1.656690638,-0.783087819,-0.26018116,0.083539205,-1.025020485,0.392611874,-1.086520357,0.244300313,-0.126291944,0.528251401,1.701819539,-1.057055049,0.095576032,-0.669258728,0.480077764,-1.722351674,-0.547427685,0.398003571,-0.511511043,-0.334020284,0.099664809,-0.309010169,-1.785244739,0.202047803,-1.483367788
1755,Mtn,Severe_SM,-0.251600556,-0.897083907,-0.936876527,-1.2166758,0.098783362,0.514115939,-0.244656478,-0.49538937,0.532648801,-0.138288867,-0.200705758,0.80656133,1.328891983,0.155554005,-0.624631962,0.389058817,-0.747252846,-0.187201569,-0.196322256,-0.728573208,0.153810141,0.519970392,-0.634851821,-0.895432678,1.489851358,-0.747063761,-0.591257211,-0.857159777,0.771711799,0.65667159,0.870199915,1.721973376,0.628036126,-0.01059908,1.789464288,1.517352312,1.112537259,0.143359322,-2.324548646,1.135476743,-0.243040489,-0.636330313,0.357068434,-0.620448616,-0.575285869,-1.723635204,0.072544434,-0.035785498,0.389078158,-0.412761916
1756,Mtn,Severe_SM,0.890596435,0.904381841,1.090474233,1.118818159,-0.631788936,0.816035696,0.599424335,-0.592315442,-0.29165532,0.286646714,-0.242303583,0.534401095,-0.553037706,-0.534524995,1.315610211,0.632299608,-0.340306934,-0.670286587,0.65472305,-0.625431958,-1.39031429,-0.159876071,-0.94359658,-0.651251386,-0.326937627,0.417804675,0.106357615,-0.877122782,0.027564983,1.587305173,-0.417668927,0.473947565,1.462467741,-1.136717172,1.590207026,0.329800345,0.878984181,-0.089961199,1.112251894,0.463541725,-0.04421197,-0.307640694,-0.577549101,-0.828785219,0.946276198,-0.327644051,0.669608238,-1.323702701,-1.449085717,0.831300495
1757,Mtn,Severe_SM,0.652053644,-0.135758992,0.326707743,0.075402567,-0.308458325,1.704983262,1.400294882,-0.548376584,-0.109563692,-1.141432848,0.684910434,0.802299208,-1.19391355,0.873780636,0.947943954,0.272395437,-0.612101813,-1.236547875,0.007562021,-0.210437165,-0.779729925,-0.322729403,0.545761967,-1.096045453,0.084640412,0.498027355,-0.326089072,-1.097318778,0.223110045,0.401431804,-0.250673059,0.341050494,1.964850207,-0.367182871,1.558557631,0.594556639,0.28026721,-0.694477271,0.256371439,-0.01372818,-0.441156225,-0.452512612,-0.714671565,0.46761803,0.571428754,-0.402701886,0.90378571,-1.577881395,0.300289953,0.592850321
1758,Mtn,Severe_SM,0.635271843,-0.200129036,0.960885494,-0.608862873,0.478630268,1.499569114,0.858113675,-0.678762887,-0.156668249,-0.574322205,-0.31273872,0.915236639,-1.302816965,-0.595079758,0.915473173,0.039504054,-0.302477283,-0.276675701,-0.80807011,-1.109301923,-0.156279586,-0.526017345,-1.368276119,-0.759281133,0.439041118,0.123741014,-0.600923059,-0.17846749,0.621910637,-0.035689203,0.653458064,0.482644357,0.412909645,-0.696808821,0.984938984,0.954881996,0.28026721,-0.051092867,-0.791579782,1.065841061,-0.63254842,-1.339463585,-1.188634304,-1.275125946,-0.53282245,-1.267449348,0.559587147,-0.703254814,-1.679375439,-0.43344078
1759,Mtn,Severe_SM,-1.143208642,0.248154372,-0.983437886,-0.261958495,0.554451673,0.663292242,1.151563442,-0.414708637,-0.435460677,-0.39519107,0.607405241,0.603727435,0.019533498,-0.895686099,1.984920755,-0.254022911,-1.697931792,-3.839498982,1.368448129,-1.260197309,-0.588059957,-0.243592456,-0.733374634,-0.920425424,-0.065109884,0.522485976,0.3569277,-0.08092923,-1.183628751,-1.047220869,0.238038199,-0.374432114,0.607230293,0.273435491,0.510515087,0.456727917,-0.640091892,-0.617974838,-0.53195957,0.38395963,-0.183107832,-0.750712916,-0.451408662,-0.735916916,0.298208827,-0.069755562,-0.278333442,-2.827703938,-0.934656482,-0.308763413
1760,Mtn,Severe_SM,-0.415718544,-0.160224537,-0.58200414,0.115634443,0.979866209,-0.220084134,0.556480358,-1.360976527,0.025990116,0.133534459,0.569591036,0.869753868,0.579865985,-0.36009322,1.257938549,-0.00292573,-0.14616914,0.852231509,-0.133590181,-0.500001591,-0.293252666,-0.485458557,-0.960565045,-0.391498847,0.612175778,-0.40846941,0.194023252,-1.251707524,0.445365021,-0.292428726,0.381539362,-0.132008897,0.565163568,-0.746360857,0.554568769,0.969927314,0.107250106,-0.034543485,-1.212845369,0.38395963,-1.820047576,-0.750712916,0.38786904,0.641568666,-0.372105703,0.208132678,-0.355470574,0.303775259,-2.550883324,-0.870776932
1761,Mtn,Severe_SM,-1.005536285,-0.18296859,-0.817182212,-0.206065776,0.755492493,1.396278664,0.836546242,-0.643517389,-0.040743902,-0.370662012,0.550531318,-0.650351878,-1.416166627,0.886049057,1.658837564,-0.92685496,-0.277640035,1.418681754,-0.888048146,-0.210437165,-0.980812113,-0.991609848,-0.309300996,-0.5513961,-0.015774805,0.479217318,0.294971278,-0.837521388,0.358560686,-0.675126184,0.276361227,-0.027931476,-0.09888068,-0.777093038,1.121285151,-0.254661115,-0.499123153,-0.432549008,-1.710447286,0.280898392,-0.243040489,-0.73357927,-0.434185385,-0.226080311,-0.53282245,0.42382349,0.01615909,-0.671052804,-1.17879671,-1.233153559
1762,Mtn,Severe_SM,0.272243434,-0.177268014,0.669628757,-0.200185609,-0.484165415,1.090209422,-0.290383846,-0.816483959,-2.058465625,-1.209767844,0.438899913,-0.664452079,-1.013042479,-2.072133822,1.482159752,-0.079618335,-2.397278314,-1.099812653,1.678064038,-0.433490077,-2.416618664,-0.334697717,-0.315782787,-0.859279567,-1.524247201,-0.287754528,0.178558882,-0.877122782,-4.143373274,1.23409724,-1.218815764,-0.104876252,0.148007039,-1.964225465,1.101407716,-2.368274622,0.591387362,-0.798676551,0.425544483,0.097835567,-0.552627502,0.05074634,-0.383616955,-2.487168526,-0.154551322,-0.056124565,0.811751926,-1.649220225,-2.482325798,0.335886707
1763,Mtn,Severe_SM,-0.03034047,0.823809005,0.662037207,0.338039145,0.004143377,0.651900852,0.915636354,-0.637731509,0.443844265,-0.298549147,0.382570374,-0.189568262,0.344662496,0.408015522,0.875650367,-0.783847364,0.92813404,0.057031987,1.074827781,-0.420442246,-0.980812113,-0.246403725,0.333304927,-0.824612627,-0.046690445,1.327566017,-0.693379424,-0.69094972,0.2620287,1.275229124,-0.380908876,-0.610142196,1.849471123,0.393882368,1.432448869,-0.241558599,0.336234702,-0.573977758,-0.766492163,1.079874513,-1.46639747,-0.919173862,0.204792832,-0.451919357,1.091219344,-0.332532481,0.559587147,-0.885244642,-1.810205379,-0.328800946
1764,Mtn,Severe_SM,-0.648875818,-1.764010391,-0.846520257,-1.877431034,-0.7671583,0.063532057,-0.382836216,-1.014892267,0.488694166,-1.504486365,-1.401255414,-1.418761127,0.070796759,-0.544530098,-0.727295877,-0.123921247,-1.44291923,-1.697043796,0.085149601,-2.552004702,-1.435785739,-1.928310552,-1.658208956,-0.748868118,0.082955037,-0.293078761,-1.131689566,-1.366816896,-0.473205133,-0.400888838,0.078312478,0.137326096,-0.09888068,-0.955594759,0.264630615,-0.334973099,-0.012625028,-0.668822761,-2.978739333,0.341369307,-1.126503572,-0.840905603,-0.522248192,0.056570107,0.376819728,-0.808949632,-0.099051546,-1.058339745,-1.477820608,0.066222103
1765,Mtn,Severe_SM,0.339883408,-0.405113302,-0.004765183,-0.561546583,0.413282393,0.473361492,1.276868662,-1.390889205,0.541335416,-1.209767844,1.171216505,0.202789299,0.522906426,-0.086546997,1.633505714,-1.043936171,-1.532022307,-3.352947633,-0.326147062,-1.381116091,0.100135903,-0.740940646,-0.309300996,-0.597681418,0.513300736,-1.08136072,0.174119222,-1.460973723,0.902639367,0.140839476,0.65179906,0.502859839,0.621117486,-0.420132039,1.033708277,-0.21558731,0.151247369,0.138076587,-0.53195957,0.537372979,-0.591982407,-0.803881596,-0.933901404,-0.57300491,1.48235318,-0.686220417,0.608859071,-0.153479932,-0.732200995,0.121502057
