Sample Number,Group,2-Oxoisocaproate,3-Hydroxybutyrate,3-Methyl-2-oxovalerate,Acetate,Acetone,Alanine,Allantoin,Arginine,Asparagine,Aspartate,Betaine,Carnitine,Choline,Creatine,Creatine phosphate,Creatinine,Cysteine,Dimethyl sulfone,Dimethylamine,Formate,Fructose,Glucose,Glutamate,Glutamine,Glycerol,Glycine,Hippurate,Histidine,Inosine,Isoleucine,Lactate,Leucine,Lysine,Malonate,Methionine,O-Acetylcarnitine,Phenylalanine,Proline,Propionate,Pyruvate,Sarcosine,Serine,Succinate,Threonine,Thymine,Trimethylamine N-oxide,Tryptophan,Tyrosine,Urea,Valine
BHS1265,Severe_SM,0.503106124,-0.004719793,0.748882177,-0.551811252,0.615102172,0.122857243,-0.552618828,2.091886451,0.062575147,0.214906331,-1.570315056,-1.388794661,1.099231813,-1.929656991,-0.430787453,0.142981311,-0.135338742,0.719464501,-3.168283469,-0.567716865,0.475079356,-1.03123309,1.338732768,1.103310351,0.116997772,-0.279218269,1.972927818,0.869967274,-3.100185315,-0.480861501,-1.782823837,0.961228413,0.349974569,0.54376602,-0.826368071,-0.960008196,1.779127287,0.201399077,-0.428451401,-1.517280187,0.099064457,0.915131108,0.226981155,-0.051799645,-0.538678097,0.3388694,-0.60741637,-0.900513791,-0.118243864,-1.110591134
BHS1266,Severe_SM,0.202374806,0.549518462,-0.05280296,0.405382112,0.379571183,0.896097421,-0.820632974,-0.574701397,0.577787025,-0.230977249,0.428035635,1.252806547,1.722523272,0.058143601,-0.005206044,0.424277634,0.778508052,1.24127224,-1.383257834,-0.292241556,0.874844624,-1.352065888,0.620729738,1.14788992,0.267226407,-0.673506473,2.423937078,1.731579054,0.018825455,0.324300511,0.111460778,0.216239788,0.656870561,1.16525492,1.044948232,-1.129159685,2.754388307,0.581900372,-0.643634819,-0.837183554,1.670548238,0.087242423,0.939380376,-1.165256985,1.023955084,1.683063421,0.436210673,0.951960607,-0.263264364,0.007901926
BHS1267,Severe_SM,-0.30675884,0.744839965,-0.705074123,-0.439384592,-0.13246866,0.474364891,-1.212867323,0.926947147,0.47548022,0.06223893,0.782100753,-0.658506605,1.052196432,-1.031299154,-0.272240817,0.731618861,-0.053587093,0.833721535,0.676153636,-1.229327445,0.931819082,0.207136199,0.238852773,0.966458827,0.417146311,-1.485692147,1.128887036,1.535769494,0.533193282,0.956530465,1.327735631,1.284788606,-1.347434788,0.799237409,0.009125598,0.678111346,1.091138166,0.722175667,-0.34834884,-0.294067939,0.738543506,0.298853785,0.15480019,-0.524857346,1.0417062,1.285893868,-0.389654466,1.023502117,-0.486775649,0.765133381
BHS1268,Severe_SM,0.520140259,-0.324005641,0.30921869,-0.656819951,-2.380776924,0.218872885,-0.178280539,-0.099747296,0.358832357,-0.298790739,-0.19129999,-0.276684509,1.884954199,1.382763346,-0.112786984,0.443072088,0.101420239,-0.248494072,-2.437143786,-0.994534686,0.789390304,-1.029969107,0.484599509,0.344279331,1.537576261,0.845480973,-1.460091707,1.127457165,0.445883421,-0.167331607,-0.114868948,0.269326153,-0.17041111,0.825696709,-0.426904995,0.504795787,0.739078138,0.469948385,-1.277080824,-0.952422081,1.392333864,0.40215664,-0.362306359,-2.059324192,0.091388983,0.299310106,-0.043070537,-0.454526393,0.893417836,-0.190057408
BHS1269,Severe_SM,1.918670864,0.522066795,1.493686416,-0.226924804,0.904863847,0.426664247,1.792143669,1.421685439,1.201594393,1.634964553,-0.875069379,0.682352349,1.202210672,0.249847033,0.765748438,1.068611116,0.597816992,1.038668145,0.412407263,-0.372190515,0.75723325,-0.371583122,1.255740726,1.324585704,1.533362065,0.182154297,0.941431883,1.592170013,0.519713268,0.668789073,0.298015281,0.638211672,-0.14332131,1.25997699,-0.650564982,-0.68913999,1.884992947,1.424556794,0.618915729,-0.398594096,2.239673537,0.836067522,-0.201402122,-0.282977348,1.304614819,0.231584331,1.725050314,1.557448882,1.4381616,0.924936628
BHS1270,Severe_SM,2.215158334,0.763014003,2.147566678,0.012737847,1.681013515,1.242790369,3.019175233,1.532277688,0.466729657,2.948963108,0.573825604,0.987945887,1.685087282,0.814500616,1.610321073,1.302472057,0.974698243,0.285815758,-1.577577332,0.175691878,1.769353657,0.471384241,2.589021371,0.971398179,2.15594189,2.896081764,1.487508078,1.848468057,1.044051951,1.061856844,0.618657944,2.280970934,0.281273129,1.416830162,1.082086421,0.064608844,4.730194431,3.709409517,1.39332392,-0.021031943,0.099064457,1.818900849,0.526953192,-0.133899432,2.224652295,0.431464315,2.542060461,2.432135694,1.671216248,0.744148322
BHS1271,Severe_SM,-0.331106172,-4.342647684,-0.558918142,-2.304631203,-1.534052282,-3.342108308,-1.112264537,0.757359965,-1.506876562,-0.275971295,-3.949701181,-2.260249183,-2.054936051,-2.250382044,-1.428000171,-1.870894978,-1.377266954,-0.71860393,-3.109104498,-2.105267982,-0.906863516,-3.061793879,-0.827276366,0.43054018,0.156548476,-0.614761705,-0.919703246,0.297984352,0.159829075,-2.547373297,-3.927841758,-2.578989655,-1.978542698,-0.480631145,-2.591815063,-3.336560679,-2.661426047,-2.010993523,-2.299840987,-3.978841328,-0.913564341,0.18351324,-2.251035687,-2.211001121,-1.369077006,-0.87694448,-1.386186378,-3.373304717,-0.19310441,-2.510826837
BHS1272,Severe_SM,0.909871061,0.04973647,1.220533418,-0.54383766,-3.440497138,-0.959280693,-0.424642536,0.137598129,0.484195139,-0.565370056,-1.494845882,-1.241580697,1.168310825,0.643212496,-0.777696261,0.70027071,-0.400330458,0.657159094,-0.845319293,-0.237006138,-0.066535871,-2.530027893,0.456414203,0.934269508,0.093310112,1.006646184,0.268102187,1.229739218,-0.888035911,0.489163077,-0.263218345,-0.07802576,-1.683910554,1.72389033,-1.937653775,-0.721159776,0.786472816,-0.347888912,-1.885364044,-2.210616343,1.116016802,0.445346482,0.631139636,-2.222287603,1.258100279,1.319049149,1.042572711,0.550361041,0.521904162,0.593282199
BHS1273,Severe_SM,2.295621346,2.349278156,2.450551066,0.607771386,1.665785458,3.247003167,3.272272735,3.383996706,1.795213211,1.331057589,2.610258396,3.619243346,3.563868599,3.198626951,1.836746705,3.334675046,2.034649156,0.931435753,2.538753565,1.693111794,2.3032224,2.692432511,4.548921312,1.54062737,1.285682714,3.877318649,1.536901536,1.823912683,0.731707509,2.545374703,2.572324369,3.596998121,4.414099288,1.600218075,0.128633842,0.235470785,2.096091051,3.786685195,1.731930312,2.080194198,2.085949918,1.394602089,1.444022694,0.54927163,2.315174357,1.767158523,3.312936225,1.88756204,3.39074718,2.077402524
BHS1274,Severe_SM,0.424869431,0.064606728,0.792113925,-0.04482718,-3.52239324,-0.518709154,-0.265945431,0.365886523,-0.545873974,-0.539865923,-1.956058027,-2.887782729,-0.831381774,-1.156766944,-0.860247984,0.611456,-1.049249153,0.155226375,-0.46185246,0.288092471,-0.545329191,-0.565937293,-0.111938098,0.081336945,-0.130604564,-1.105047176,-0.668991383,0.182919777,-0.881162886,0.628183569,-2.53096955,-0.536860604,0.072822041,0.891875936,-0.88212671,-3.634697205,0.144226008,-1.069215491,-1.612645736,-1.002043032,0.695586887,0.304282895,-0.171049755,-2.984278425,0.932531935,1.32252161,0.460476973,0.051038047,1.449455464,0.578537271
BHS1275,Severe_SM,0.619804758,0.156101378,0.163695845,-0.318979089,0.323568354,0.233234799,0.565923082,1.489578965,0.699152812,1.562541218,0.681744907,0.853221996,1.268782535,0.142980944,0.192168521,0.291647075,0.12270808,0.680421283,0.820255465,-0.14122386,1.031357796,-0.114835008,0.855728869,1.236390096,1.145837618,0.493067083,0.603752353,0.1748444,-0.332471362,-0.266638831,1.053697412,1.002273352,-0.063582987,1.334138229,-1.440123894,-0.463309797,-0.533709336,0.335403699,-0.621067147,0.491812032,2.225996517,0.231272366,-0.04107606,-1.254005704,2.689464119,1.877060723,0.472552406,1.385915511,0.987433144,0.223380276
BHS1276,Severe_SM,0.503106124,-0.927591413,0.79924057,-1.069148633,-0.013302062,-0.103710617,0.538792302,1.273362805,0.675424181,0.743317553,-1.877794745,-0.991831411,0.517128349,0.253591285,0.156794419,0.274587372,1.488362062,0.281500102,-0.646911497,-1.21162415,-0.16274021,-1.047344937,1.19067416,1.13936275,1.105359256,-0.501867266,-0.668991383,1.16013699,0.350805633,-0.278517968,-0.125227736,-0.098487552,1.229910056,0.755648691,-1.367602461,0.214853398,0.388743897,0.181173452,-1.50606398,-0.083765481,-0.393026746,1.337120844,-0.362306359,-0.745114327,0.489462688,0.036230529,0.249112713,0.416628973,1.025223965,-0.495131373
BHS1277,Severe_SM,0.451241914,-0.619224596,1.154464985,-1.146778294,-0.926542059,-0.698441462,0.537852276,-0.282053482,-0.691475018,0.340915235,-0.641521284,0.090034471,0.531496542,-0.081338347,-0.903010102,0.678346925,-0.71660648,-0.852272093,-2.346915503,0.047240757,-1.07864834,-2.001483884,-0.77916098,0.669525305,0.198550099,-0.88388939,-0.68234667,0.789924349,0.564185314,-0.155839612,-0.915008029,-1.387011034,-1.08436446,0.716163221,-0.901048333,-1.208915015,-1.543014186,-0.50633236,-1.099372833,-0.903460564,0.457031463,-0.592817379,-0.431414846,-1.275056813,-0.457010155,0.70284419,-0.212422691,-1.538404352,1.095161745,-1.015109971
BHS1278,Severe_SM,1.457242861,0.797578479,1.202702864,-0.041090189,-0.203622221,0.970373391,1.147044633,2.049586956,0.814002012,1.675382702,-0.142711675,0.352846764,1.156917423,2.027793865,0.238263114,0.903270092,-0.065083565,0.815784657,0.209735365,0.548221608,1.451328943,-0.840135027,1.029084879,1.312362783,1.22118804,1.029439137,-0.139455086,1.324028475,0.831997761,0.294345798,0.217918141,0.856610945,-0.973561415,1.167224613,-0.650564982,-0.580743643,0.902317855,1.398175309,0.569401704,-0.927859991,1.684416214,0.031798027,-0.06907338,-0.12196288,0.73479006,2.184067327,1.427329019,1.834445395,1.154805597,0.300848602
BHS1279,Severe_SM,2.358045202,0.299290534,2.793833247,0.023528181,1.806310848,1.621974849,2.392714295,1.655851535,1.851029673,1.376916958,1.008850024,0.999193117,1.040310872,0.817578467,1.137906336,1.380390669,0.246326681,0.520371292,1.163016717,0.441911846,1.705480361,0.110188094,2.790614476,1.302454896,0.881465478,1.608592327,0.556054675,1.607105432,0.693148228,1.502189139,0.855895068,2.146044118,3.157447999,1.28163826,0.105272425,0.735562877,2.120616339,2.629130196,1.577300008,0.290761464,0.710061126,2.499790849,0.191291711,-0.322047077,1.677463053,1.262845886,1.776767797,1.561862691,0.394725078,1.01003668
BHS1280,Severe_SM,0.938400855,-1.386776677,1.341606886,-1.345022736,0.323568354,-0.422393981,0.494282805,0.538173788,0.745834876,0.606145407,-0.477878631,-1.497655193,-0.004772284,0.050123181,-0.018302354,0.658704329,-0.552852399,0.145778937,0.028636071,-0.443321126,-0.292801992,-0.526336162,1.245584503,0.927162171,0.585498083,0.630424684,-0.270129115,1.163714072,0.608150332,-0.087703437,-0.840168999,-0.284242295,-0.309917509,1.418427175,-0.920142758,-0.085167449,0.94763896,-0.064166515,0.199541053,-0.70810252,0.403693531,0.926753647,-0.720424665,-1.741583537,1.177859308,0.490653857,0.979772452,-0.551851033,0.346922635,-0.234963069
BHS1281,Severe_SM,0.807166397,1.499014629,0.667441096,-0.382920342,-0.977602984,0.00048713,0.571505213,1.754120941,0.865558957,1.035676728,0.460806713,-1.79023773,1.549898553,0.799061818,-0.414279967,1.397189777,0.456527458,0.06293227,0.363121478,-0.443321126,1.113462623,-0.302271514,0.218052374,0.820784265,1.299597807,-1.113662024,0.227261649,1.035722094,0.808036004,0.140417659,1.106930587,0.922337347,0.327260025,0.856695618,-0.650564982,-0.642002003,0.517783896,1.24412048,-0.428451401,0.351804516,0.309726498,0.421584911,-0.027256365,-1.663010902,0.932531935,0.669045628,0.861879058,-0.381278218,0.661083481,0.114247856
BHS1282,Severe_SM,0.030810966,-0.453261632,0.487184293,-0.177835737,-0.203622221,0.218872885,0.423786128,1.800242717,0.3495904,1.150774259,-0.195066543,-1.266995089,0.080951247,-0.661471456,-0.969149759,0.456414854,0.246326681,-0.014247419,-0.950159253,-1.474754157,1.08235928,-0.444391253,1.450267625,0.82738552,0.86528771,0.38331951,-0.24550919,1.003526472,0.359333482,-0.054148101,-0.086356152,0.382338468,-0.997809862,0.861785042,-1.20757055,-0.246374321,-0.133121165,-0.84909495,-0.022327653,0.219736615,-0.151563791,2.509193624,-0.379309702,0.736079164,1.006030784,0.381174643,0.03886372,0.115462169,-0.034535494,-0.815111473
BHS1283,Severe_SM,1.055892514,0.243440069,0.834545038,-0.223666845,-1.78131009,-0.060498312,2.180677142,-0.10718198,-0.632040371,0.233320428,-0.033172117,-0.416871969,-1.347186621,-0.48933385,-0.227313302,0.529907338,-0.685922374,0.494416994,-1.383257834,0.875429245,-0.149042811,-0.948452309,0.576211982,0.747748341,-0.379231956,-1.024208484,-1.474703424,0.59486592,0.37151957,-0.58354887,-0.613209937,0.595810246,-0.206941526,0.889397016,-0.633771117,-1.052305199,-0.908186688,-0.476531075,-1.649445894,-0.989575,1.339702582,-0.218225659,-0.345479221,-2.101501442,-0.580915042,1.429929877,0.544212126,0.804820218,1.258327918,-0.047744224
BHS1284,Severe_SM,-0.043685306,0.923794285,0.228502195,-0.340343178,0.146327912,0.6600274,-0.372921164,0.096560829,-0.091096709,-0.643561116,-0.19129999,-0.300558615,0.81709371,0.334756475,-1.548354219,0.709956196,-0.567250912,-0.797341688,-1.645524392,-1.058889755,0.54017079,-1.272019472,0.484599509,1.229171836,0.810427829,0.215217861,-1.099760743,0.828253418,0.599369562,-0.11026186,0.882064937,-0.598851945,-0.569437852,0.388441544,-1.440123894,-1.249950585,-1.081327124,-0.578740613,-1.612645736,-0.207494365,0.885106729,-0.345301342,-0.083255167,-1.226277298,-1.369077006,-0.241004794,-0.226881137,-0.08781533,-0.529412067,-0.898886241
BHS1285,Severe_SM,0.433693536,-1.341609991,0.370089452,-0.867707576,0.295015453,-1.001151933,0.02896395,-0.211778305,0.114888503,0.606145407,-0.966082357,-0.043201204,-0.761719754,-0.326909348,-0.018302354,0.46704049,-0.552852399,-0.242314628,-0.33079359,-1.320240189,-0.562422483,-0.673913055,1.095041942,0.902804992,0.304788744,0.725268255,-1.355941621,1.163714072,0.522105858,0.060717315,-0.506467913,-0.338525471,-2.426555379,0.151689283,-0.701771421,0.245704536,0.044496778,-0.140140162,0.860828724,-0.70810252,-0.151563791,1.236750683,-0.995526595,-2.166480502,1.833151858,-0.710972678,-0.084708068,-0.900513791,0.856660406,-0.466865702
BHS1286,Severe_SM,0.250516257,-1.888001633,0.144838004,-1.071518319,-0.852135141,0.218872885,0.638585302,1.518939275,0.937121137,1.28429896,-0.139002784,-0.288595724,0.080951247,-0.34067509,-0.777696261,-0.024175162,0.246326681,0.302953105,0.102512081,-1.338922481,0.798976584,-0.528671201,0.945908373,0.754149302,0.261401608,-0.128138467,-0.996096865,1.205832214,0.359333482,0.349059775,0.101537847,0.59865194,-0.997809862,0.886912957,-0.86337479,-0.73735346,0.388743897,0.554194143,-0.022327653,0.101318761,0.910095765,2.070511046,-0.379309702,0.736079164,1.465749808,0.381174643,-0.591442359,1.123482311,0.301272288,0.012312232
BHS1287,Severe_SM,-0.880745304,0.108831394,-0.280486627,0.235109481,-1.056520377,0.597273931,0.694379216,1.559649657,0.449120424,1.583459016,0.172453273,0.305138965,-0.357297848,0.105802547,-0.140733105,0.790872275,0.315387379,0.324098307,0.192152454,-0.372190515,1.200852961,-1.568047929,0.753672526,1.135826275,0.337980384,-0.008454911,-0.207777039,0.765335632,0.334488304,-0.940845155,1.275872347,0.110998617,-0.00309028,1.108746788,-1.415669521,-0.170440447,0.282099702,0.345159993,-0.309445692,0.290761464,1.491708935,0.397239459,-0.379309702,-0.950180793,1.600900884,0.977992518,-0.241394664,0.498575287,0.423409672,-0.234963069
BHS1288,Severe_SM,-0.405716285,-0.980135956,-0.817548957,0.089078417,-1.500922033,-0.095962098,-0.197536897,-0.211778305,0.274181372,-0.230977249,-0.498422486,0.280971922,-0.093252666,-1.135472286,-0.757644725,0.424277634,-1.067261902,-0.051696138,-1.446518462,-1.17667476,1.012690651,-0.189599376,-0.076212969,1.033101382,0.167474974,0.465240969,-0.764315657,0.874514414,0.338352644,0.269177287,0.239385543,-0.327605929,0.296685784,1.038536119,-0.75426351,-1.208915015,-1.633659939,0.057705579,-2.105183908,-0.441249274,0.724378883,-0.255619154,-0.449161518,-1.165256985,0.416450715,0.264815797,-0.907030653,0.302591272,-1.038544468,0.007901926
BHS1289,Severe_SM,-0.022155994,1.133316539,-0.705074123,0.44472302,-0.25856159,0.474364891,-1.223119628,0.926947147,0.47548022,0.06223893,0.646642082,-0.938435291,1.235697935,-1.375555365,0.540822208,0.588775125,0.185375953,0.173941487,-1.478702643,-0.504564891,0.913027602,-1.354449042,0.02785541,1.098031475,-0.466794816,-1.315376194,2.323347533,1.535769494,-0.099729352,0.915121864,0.726521099,1.265808061,-0.878605479,1.0029548,-0.238676061,0.71113179,0.774682103,0.031514317,-0.962250643,-0.435890292,1.19817521,0.298853785,0.754749622,-0.190563483,2.039310666,0.911145573,-0.389654466,1.023502117,-0.26141201,0.765133381
BHS1540,Severe_SM,-1.498544756,0.347418597,-1.790200054,0.302068676,-0.167753815,-1.166885079,0.763099764,-0.907812364,-0.783842298,-0.591149914,-0.484028732,-1.117907862,0.260638407,-0.721216103,-0.946828181,0.456414854,-0.71660648,0.84260877,-0.897240005,-1.435007503,-1.178666364,-0.362896898,-1.60605408,-0.349411218,-0.193398925,0.11357298,0.064849689,-0.517074379,0.561130646,0.774724006,0.206593579,0.388351493,-0.507388222,-1.280674067,-0.323450851,-0.580743643,-0.44997256,-1.426691064,3.462412066,-0.611366309,-0.426557135,-1.08564887,-0.449161518,-0.198790786,-1.505230114,-2.035165534,-0.015562865,-1.577640996,-1.0046521,0.362690698
BHS1292,Severe_SM,-0.991865719,2.305410984,-0.920707875,0.213330582,-0.046687169,0.125798648,-0.487934157,1.077581011,0.806534257,0.251593419,-0.806684398,-1.125982368,0.9060646,0.691823593,-0.737817233,0.722013055,-0.454590768,-0.1878355,0.278964579,-1.556664873,0.93555391,-1.200457371,0.786808791,1.335835667,0.061202486,-0.157856323,-0.524328999,1.039686841,0.064747843,1.33367216,0.036105982,-0.081428331,0.697150044,0.993891939,-1.20757055,-0.99644471,-0.760932287,0.211475056,-0.621067147,-1.66379253,0.229436484,0.73272988,1.676761154,-0.639650747,1.81004179,-0.061955933,-0.226881137,-0.499144172,-0.060029965,-0.164343599
BHS1755,Severe_SM,-0.258815925,-0.817656911,-0.981810553,-1.179425462,0.067980443,0.658729368,-0.12243387,-0.553780175,0.544225401,-0.208794636,-0.200724226,0.785330784,1.344467148,0.129339427,-0.550850569,0.418883002,-0.910168718,-0.175997723,-0.246765195,-0.871647704,0.137310206,0.497314889,-0.625454062,-0.962437866,1.465506575,-0.66587295,-0.619653273,-0.903330054,0.765075346,0.686679172,0.883601882,1.795187356,0.670361246,-0.053135663,1.939636137,1.495779245,1.101944854,0.099270895,-2.572559295,1.163539329,-0.297246735,-0.691276623,0.383884229,-0.794446802,-0.580915042,-1.713223721,0.092523708,-0.11483283,0.318298168,-0.39101881
BHS1294,Severe_SM,0.334736091,0.83327517,0.437731697,-0.241433311,0.323568354,0.904686593,-0.570385395,1.798427798,1.436942375,1.022538327,-0.70881641,1.418368992,1.479728923,2.129042336,0.348518571,1.687538825,1.528138183,0.097611406,0.570595417,-0.886607288,1.10202129,-1.520459695,2.040142127,1.488355312,-0.504024408,0.930030459,-1.183142422,1.24319077,-0.738232207,0.744170841,0.35668736,0.746267369,1.279114852,1.500161156,-0.472859043,1.3005699,-1.081327124,1.321862475,-0.039137242,-0.528070374,1.834260043,0.271252835,1.498701407,-0.166082379,1.689918872,-0.49467419,-0.140942242,-0.574659354,0.17109826,0.075590102
BHS1536,Severe_SM,-0.318900638,0.71892605,-0.397410701,0.326307339,-1.744215355,0.421178772,0.243410969,-0.013586643,0.667455793,-0.670205121,0.267486017,-1.085844221,0.778064647,-0.774195131,0.108504581,0.413477269,0.391774709,0.588598115,0.138719395,-1.777209838,0.191039109,0.642920297,-0.488083724,-1.080888006,0.54324477,0.390454868,-0.454073662,0.846971069,0.434608977,0.055335928,0.814057713,0.300206687,-0.243952619,-1.311407999,0.230645539,0.19403288,-0.102907313,0.315822053,-0.16084537,0.749054103,0.121703977,-0.200045148,0.754749622,1.42852871,-0.303819278,-0.836924713,0.448363143,-0.636141147,-1.084502024,-0.484824133
BHS1295,Severe_SM,-1.967381631,0.644673366,-2.096149136,-0.450063528,0.003199837,-0.351141646,-1.094188493,0.064121964,0.880064163,-0.416283157,-0.558713148,0.314746787,0.369162443,1.689415381,-0.154872957,0.873915764,0.143794137,0.616406398,-0.506963571,-0.517038865,0.156838194,-2.483284831,0.479925061,1.026785105,-0.238815328,0.751180439,-1.669177767,1.051503551,-0.165789952,1.850588812,0.058604919,0.564408971,-0.206941526,0.576426287,-1.252057867,-0.259299532,-0.984119123,0.00515676,-1.277080824,-2.289474762,0.55766565,-0.089367714,0.066322038,-2.101501442,0.233881003,0.541597199,0.411788819,0.096246315,0.747314844,2.175499111
